Persona:int,AnoNac:int,Sexo:int
23844306,2010,2
23845101,1970,1
23845102,1987,2
23845103,1944,2
23845104,2001,2
23845105,1966,2
23846101,1963,2
23846102,1960,1
23846103,2008,2
23846104,2002,1
23847301,1974,1
23847302,1977,2
23847303,2008,2
23847304,2013,1
23848101,1950,2
23848102,1980,1
23848103,1981,2
23848104,2012,1
23848105,2009,1
23849301,1965,2
23849302,1996,1
23849303,2004,2
23849304,1991,1
23849305,1964,1
23850101,1962,2
23850102,1956,1
23850103,1999,2
23851101,1924,2
23852101,1951,1
23852102,1952,2
23853101,1961,2
23853102,1960,1
23853103,1987,2
23853104,2006,2
23853201,1963,2
23853202,1985,2
23853203,1980,1
23854101,1979,1
23854102,1994,2
23854103,1957,2
23855101,1973,1
23855102,1980,2
23855103,2010,2
23855104,2010,1
23855201,1997,2
23855202,1974,1
23855203,1976,2
23855204,1997,2
23855205,1998,2
23856101,1985,2
23856102,2007,2
23856103,1982,1
23857101,1943,1
23857102,1943,2
23857103,1972,2
23857104,2001,1
23858101,1965,1
23858102,2002,1
23860101,1969,1
23860102,1981,2
23860103,1996,1
23861101,1972,1
23861102,1977,2
23861103,2010,1
23861104,1997,1
23862001,1963,2
23862002,1987,2
23862003,1988,2
23862004,2008,1
23862005,1964,1
23863101,1981,1
23863102,1981,2
23863103,1966,2
23863104,2001,2
23863105,1998,2
23863106,2011,1
23864001,1987,1
23864002,1952,2
23864003,1946,2
23865001,1938,2
23866101,1945,2
23866102,1942,1
23867001,1993,2
23867002,1975,1
23867003,1968,2
23867004,1998,1
23867005,1991,2
23867006,1989,1
23868201,1992,1
23868202,1963,1
23868203,1965,2
23868204,1998,2
23869001,1952,1
23869002,2003,2
23869003,1963,2
23870101,1945,1
23870102,1961,2
23870103,1995,1
23871101,1971,1
23871102,1977,2
23871103,2004,2
23871104,2008,2
23872101,1955,1
23872102,1960,2
23872103,1983,2
23872104,2002,2
23873101,1991,1
23873102,1997,2
23873103,1973,2
23873104,1976,1
23874001,1954,2
23874002,1982,2
23874003,1994,1
23874004,1994,2
23874005,2002,2
23874006,2004,2
23874007,2008,2
23874008,2011,2
23874009,2012,1
23875101,1994,2
23875102,1969,2
23875103,1969,1
23875104,2006,1
23876101,1981,2
23876102,1976,1
23876103,1977,2
23876104,2011,1
23876105,2010,2
23877201,1976,1
23877202,1977,2
23877203,2009,1
23877204,2012,1
23878101,1953,2
23878102,1992,1
23878103,1978,1
23878104,1955,1
23879001,1980,1
23879002,1982,2
23880101,1981,1
23881201,1983,2
23881202,1965,2
23881203,2001,2
23881204,2008,1
23881205,2011,2
23882101,1975,2
23882102,1975,1
23882103,2000,1
23882104,2005,1
23883001,1939,2
23883002,1969,2
23884101,1991,1
23884201,1991,1
23885101,1993,1
23885102,2001,1
23885103,1968,2
23886101,1965,1
23886102,1965,2
23886103,1991,1
23886104,1994,1
23886105,1995,2
23886106,2000,2
23887101,1990,1
23887102,1968,1
23887103,1968,2
23888101,1972,2
23888102,2010,2
23888103,1994,2
23888104,1936,2
23888105,1931,1
23888106,1981,1
23889101,1961,1
23889102,1992,2
23890201,1966,1
23890202,1966,2
23890203,1985,1
23890204,1987,2
23890205,1997,1
23890206,2000,2
23891201,1963,1
23891202,1961,2
23891203,1988,1
23891204,1986,2
23891205,2013,2
23892101,1972,2
23892102,1971,1
23892103,1993,1
23892104,1997,1
23894101,1982,2
23894102,1995,2
23895001,1988,1
23895002,1988,2
23896101,1988,1
23896102,2008,2
23896103,1987,2
23897101,1969,1
23897102,1973,2
23897103,2005,2
23897104,2002,2
23897105,2000,2
23898001,1969,1
23898002,1974,1
23898003,1986,2
23899101,1989,1
23899102,1994,2
23899103,1973,1
23899104,1966,2
23900001,1971,2
23900002,1992,1
23900003,1994,2
23900004,2011,2
23901301,1968,2
23901302,1991,1
23901303,1992,2
23901304,1996,2
23901305,1994,1
23901306,2012,2
23902101,2007,2
23902102,2000,1
23902103,2001,2
23902104,1981,2
23903001,1990,2
23903002,1979,1
23903003,2010,2
23903004,1959,2
23904101,1983,2
23904102,2007,2
23904103,1978,1
23905301,1970,1
23905302,1971,2
23905303,2007,2
23906201,1952,2
23906202,1986,1
23906203,1990,1
23906204,1996,1
23907101,1949,1
23907102,1954,2
23908101,1975,2
23908102,1972,1
23908103,1994,1
23908104,2002,2
23908105,2007,1
23909001,1953,2
23909201,1961,1
23909202,1963,2
23909203,1992,1
23909204,1993,1
23909205,1999,1
23910101,1973,2
23910102,1976,1
23910103,2002,2
23910104,2007,1
23910105,2010,1
23911101,1971,1
23911102,1975,2
23911103,2009,1
23911104,2006,1
23912201,1965,2
23912202,1992,1
23912203,2001,2
23913101,1999,1
23913102,1970,1
23913103,1971,2
23913104,1990,1
23913105,2009,1
23914101,1978,2
23914102,1984,1
23914103,2004,2
23914104,2006,1
23915101,1972,1
23915102,1982,2
23915103,2008,2
23916101,1979,2
23916102,1943,2
23916103,1999,1
23917201,1964,1
23917202,1963,2
23917203,1996,1
23917204,1999,1
23917205,1929,1
23918101,1947,2
23918102,1987,1
23919201,1973,2
23920001,1958,1
23920002,1956,2
23920003,1977,1
23920004,1985,1
23920005,1985,2
23921101,1993,2
23921102,2011,2
23922101,1984,2
23922102,1987,2
23922103,1987,2
23922104,1955,1
23922105,1960,2
23923001,1965,1
23923002,1963,2
23923003,1986,1
23923004,1995,2
23923005,2000,1
23923006,2005,1
23924001,1948,1
23924002,1952,2
23924101,1973,2
23924102,2000,1
23924103,2003,2
23924104,2011,2
23925201,1944,2
23925202,1927,1
23925203,1947,2
23926101,1988,2
23926102,1976,1
23926103,2012,1
23927201,1991,2
23927202,1993,2
23927203,1965,2
23927204,1938,1
23927205,2009,1
23927206,2011,1
23928101,1978,2
23928102,1973,1
23928103,2002,1
23928104,2009,1
23928105,1994,1
23929101,1970,2
23929102,1970,1
23929103,1992,1
23929104,1990,2
23930001,1961,1
23930002,1968,2
23930003,1989,2
23930004,1996,2
23930005,2008,1
23930006,2013,1
23931001,1976,1
23931002,1962,2
23931003,1939,2
23932201,1960,2
23932202,1980,1
23932203,1982,1
23932204,1988,2
23933201,1941,1
23934101,1945,2
23934102,1986,2
23934103,1990,1
23935101,1950,1
23935102,1961,2
23936101,1961,1
23937101,1981,1
23937102,1984,2
23937103,2001,1
23937104,2005,2
23937105,2011,1
23938101,1976,2
23938102,1975,1
23939101,1944,2
23939102,1953,2
23939103,1972,2
23940301,1974,2
23940302,1965,1
23940303,1994,1
23940304,1997,2
23940305,2003,1
23941201,1988,1
23941202,1992,2
23941203,1988,1
23941204,1969,1
23941205,2011,1
23941206,1970,2
23942001,1959,1
23942002,1967,2
23942003,1992,2
23942004,1995,2
23943101,1953,1
23943102,1956,2
23943103,1992,2
23943104,2001,2
23943105,2013,1
23943106,2010,2
23944101,1972,1
23944102,1979,2
23944103,2008,2
23944104,2009,2
23944105,2011,1
23945001,1980,1
23945002,2002,2
23945003,1977,2
23946001,1962,1
23946002,1977,2
23946003,1993,1
23946004,1995,2
23947101,1978,1
23947102,1988,2
23947103,2008,2
23948201,1975,2
23948202,1971,1
23948203,1990,1
23948204,1996,1
23949001,1950,1
23949002,1955,2
23949003,1992,2
23949004,1991,1
23949005,2006,1
23949006,2011,2
23950001,1984,2
23950002,2007,1
23950003,2012,1
23951101,1960,1
23951102,1963,2
23951103,1981,1
23951104,1987,2
23952001,1993,2
23952002,1992,1
23952003,2010,1
23952004,2012,2
23953201,1990,1
23953202,1963,1
23953203,1961,2
23953204,1984,2
23953205,1996,2
23953206,1981,1
23953207,2013,2
23954101,1948,1
23954102,1980,2
23954103,1978,1
23954104,2005,1
23955101,1978,1
23955102,1998,1
23955103,2010,1
23955104,1979,2
23955105,2013,1
23956101,1975,2
23956102,1969,1
23956103,1992,2
23956104,1998,1
23957001,1975,1
23957002,1974,2
23957003,1997,2
23957004,2004,2
23957005,2009,2
23958101,1951,2
23958102,1951,1
23958103,1996,2
23959101,1980,2
23959102,1978,1
23959103,2011,2
23960201,1948,2
23960202,1977,2
23960203,1973,1
23960204,2000,2
23961101,2010,1
23961102,2007,2
23961103,1992,2
23961104,1989,1
23962101,2000,1
23962102,1975,1
23962103,1980,2
23963101,2009,1
23963102,2011,1
23963103,1988,2
23964101,2002,1
23964102,1996,1
23964103,1974,1
23964104,1976,2
23965101,1967,1
23965102,2000,1
23965103,1998,2
23965104,1968,2
23965105,2004,1
23966001,1994,2
23966002,1983,1
23967301,1963,2
23967302,1993,1
23967303,1995,2
23967304,1997,1
23967305,1958,1
23968101,1970,1
23968102,1969,2
23968103,1993,2
23968104,2004,2
23968105,2009,2
23969101,1988,1
23969102,1968,1
23969103,1969,2
23969104,1990,1
23970101,1975,1
23970102,1981,2
23970103,2002,2
23970104,2008,1
23971101,1973,1
23971102,1981,2
23971103,1997,2
23971104,2003,1
23971105,2011,1
23972101,1936,1
23972102,1948,2
23972103,1988,2
23972104,1968,1
23972105,1967,2
23972106,2000,1
23972107,2002,2
23972108,1987,2
23973101,1943,2
23973102,1944,1
23973103,1973,1
23973104,1998,1
23973105,1980,2
23974101,1996,2
23974102,1953,1
23974103,1953,2
23975101,1994,2
23975102,2003,1
23975103,1967,2
23976101,1962,1
23976102,1964,2
23976103,1991,2
23977001,1987,2
23977002,1989,2
23977003,1991,2
23977004,1984,1
23977005,1958,1
23977006,1961,2
23977007,1936,2
23977008,2003,1
23977009,1980,1
23978201,1986,2
23978202,1998,2
23978203,1986,1
23979101,1976,1
23979102,1980,2
23979103,1979,1
23979104,2002,1
23979105,2006,2
23979106,2008,1
23980101,1965,1
23980102,2002,1
23980103,2008,1
23980104,1986,2
23981001,1958,1
23981002,1959,2
23981003,1994,2
23982101,1948,2
23982102,1947,1
23982103,1971,2
23982104,1985,1
23982105,2000,1
23983101,1939,2
23983102,1945,1
23984001,1956,2
23985101,1968,2
23985102,1967,1
23985103,1992,2
23985104,1993,1
23985105,1996,1
23986101,1979,1
23986102,1980,2
23986103,2003,2
23986104,2010,2
23987101,1976,1
23987102,1976,2
23987103,2005,2
23987104,2001,1
23987105,2011,2
23988101,1967,1
23988102,1987,2
23988103,1938,2
23989101,1965,1
23989102,1969,2
23989103,1991,2
23989104,1994,2
23989105,1988,1
23989106,2010,1
23989107,2012,1
23990101,1980,2
23990102,1957,2
23990103,1968,1
23990104,2010,2
23991101,1962,2
23991102,1979,1
23991103,1980,2
23991104,2002,1
23991105,1994,1
23991106,1989,2
23992201,1995,2
23992202,1969,2
23992203,1998,2
23992204,1999,2
23992205,1970,1
23993101,1938,2
23993102,1993,2
23994001,1960,2
23994002,1957,1
23994003,1991,1
23994004,1982,2
23995001,1968,2
23995002,1966,1
23995003,2002,1
23995004,1995,1
23995005,1991,1
23996001,1979,2
23996002,1942,2
23996003,1927,1
23997101,1975,1
23997102,1976,2
23997103,2007,1
23997104,2007,2
23998101,1952,1
23998102,1954,2
23999101,1952,2
23999102,1951,1
24000101,1961,2
24000102,1994,2
24001201,1977,1
24001202,1977,2
24001203,2003,2
24002001,1986,2
24002002,1989,1
24003001,1981,2
24003002,1972,1
24004001,1977,1
24004002,1976,1
24004003,1984,2
24004004,1991,2
24004005,2012,1
24004006,2009,1
24005101,1926,2
24005102,1996,2
24005103,1957,1
24005104,1989,2
24005105,1963,2
24005106,2007,1
24005107,2009,1
24006101,1991,2
24006102,1984,1
24006103,2012,1
24007101,1983,2
24007102,1984,1
24007103,2001,2
24007104,2004,1
24008101,1977,1
24008102,1977,2
24008103,2003,2
24009001,1965,1
24009002,1975,2
24009003,1993,1
24009004,1993,1
24009005,1997,1
24009006,2002,1
24009007,2009,1
24010101,1974,2
24010102,1971,1
24010103,2004,1
24010104,2005,1
24010105,2010,1
24011001,1972,1
24011002,1976,2
24011003,1949,2
24011004,1998,2
24011005,1995,1
24012001,1965,2
24012002,1966,1
24012003,2008,1
24013101,1964,2
24013102,2001,2
24013103,1969,1
24014101,1969,1
24014102,1973,2
24014103,1998,2
24014104,2000,2
24014105,2004,1
24015201,1941,2
24015202,1982,1
24016001,1991,2
24016002,1990,1
24016003,1997,1
24016004,2003,1
24017101,1991,2
24017102,1986,2
24017103,1988,1
24017104,1994,1
24017105,2008,1
24017106,2002,1
24018201,1981,2
24018202,1979,1
24018203,2002,1
24019101,1970,1
24019102,1971,2
24019103,1990,1
24019104,1999,2
24020101,1966,1
24020102,1966,2
24020103,1990,2
24020104,1992,1
24021101,1993,2
24021102,1948,2
24021103,1946,1
24022101,1979,1
24022102,2002,1
24022103,1983,1
24022104,1969,2
24023301,1972,1
24023302,1972,2
24023303,2004,2
24024101,1958,2
24024102,1996,1
24024103,1992,1
24024104,2009,1
24025101,1973,2
24025102,1941,1
24025103,1993,1
24025104,2005,2
24026101,1966,1
24026102,1966,2
24026103,1989,1
24026104,1991,1
24026105,1991,2
24026106,2011,1
24027001,1940,2
24027002,1942,1
24027003,1970,2
24027004,1963,1
24027005,1997,2
24027006,1980,1
24027007,1986,2
24027008,2013,2
24028001,1967,2
24028002,1967,1
24028003,1993,2
24028004,1997,2
24028005,2001,2
24029301,1965,2
24029302,1965,1
24029303,2001,1
24029304,1988,1
24029305,1994,1
24030001,1947,1
24030002,1955,2
24030003,1991,2
24030004,2009,2
24031201,1946,2
24031202,1938,1
24031203,1940,2
24031204,1965,1
24031205,1969,1
24031206,1971,2
24031207,1991,2
24031208,2010,2
24032101,1976,2
24032102,1996,1
24032103,1998,1
24033101,1971,2
24033102,1968,1
24034101,1957,2
24034102,1954,1
24035101,1978,1
24035102,1981,2
24035103,2005,1
24035104,2009,1
24035105,2011,1
24036201,1978,2
24036202,1971,1
24036203,1993,1
24036204,2000,2
24037201,1977,1
24037202,1979,2
24037203,1998,1
24037204,2003,2
24038101,1954,2
24039101,1950,1
24039102,1979,1
24040001,1972,1
24040002,1973,2
24040003,1945,2
24040004,1999,2
24040005,2006,1
24040101,1961,2
24040102,1964,1
24040103,1988,2
24041201,1963,1
24041202,1993,1
24041203,2001,2
24041204,1998,2
24041205,1969,2
24042101,2006,1
24042102,1978,2
24042103,1993,2
24043101,1978,1
24043102,1975,2
24043103,1992,1
24043104,1998,1
24043105,2003,2
24043106,2006,2
24044201,1946,2
24044202,1945,1
24044203,1974,1
24045101,1982,1
24045102,1987,2
24045103,2008,1
24046101,1932,2
24047101,1964,2
24047102,1960,1
24047103,2002,1
24048001,1985,2
24048002,2007,2
24049001,1945,1
24049002,1973,1
24049003,1971,2
24049004,2002,1
24049005,2008,2
24049006,2011,1
24050201,1974,1
24050202,1971,2
24051301,1969,2
24051302,1966,1
24051303,1997,1
24051304,2002,2
24052201,1958,2
24052202,1957,1
24052203,1983,2
24052204,1976,1
24053201,1993,1
24053202,1983,1
24053203,1953,1
24053204,1955,2
24054101,1972,2
24054102,1970,1
24055001,1959,2
24055002,1956,1
24055003,1979,2
24055004,1994,1
24055005,2005,1
24056101,1952,1
24056102,1953,2
24056103,1986,1
24056104,1986,1
24057001,1961,2
24057002,1970,1
24058001,1957,2
24058002,1959,1
24058003,1935,2
24058004,1923,1
24059101,1956,2
24059102,1972,2
24059103,2008,1
24059104,1997,2
24060101,1962,2
24060102,1956,1
24060103,1994,2
24061101,1960,2
24061102,1959,1
24062101,1988,1
24062102,1969,1
24062103,1970,2
24062104,1992,1
24062105,1998,1
24063101,1986,2
24063102,1981,1
24063103,2010,2
24063104,2013,2
24065101,1978,2
24065102,1979,1
24065103,1997,2
24066101,1971,2
24066102,1976,1
24066103,2010,1
24066104,2006,1
24067001,1975,1
24067002,1976,2
24067003,1996,1
24067004,2008,1
24068201,1973,2
24068202,2005,2
24068203,2007,2
24068204,1945,1
24068205,1948,2
24069101,1967,2
24069102,1965,1
24069103,1997,1
24069104,1998,2
24069105,1994,1
24070001,1973,1
24070002,1990,2
24070003,2011,2
24071101,1986,2
24071102,2004,2
24071103,1971,1
24072101,1982,2
24072102,1981,1
24072103,2004,2
24073001,1974,2
24073002,1977,1
24073003,2009,1
24073004,2000,2
24073005,2003,2
24074201,1998,2
24074202,1952,2
24074203,1950,1
24074204,1994,2
24075001,1977,2
24075002,1971,1
24075003,2002,2
24076201,1974,2
24076202,1966,1
24076203,1935,1
24076204,1999,2
24076205,2005,1
24077101,1988,2
24077102,1981,1
24077103,2009,1
24078101,1980,1
24078102,1987,2
24078103,2009,2
24079101,1982,2
24079102,1963,2
24079103,2001,1
24079104,2009,2
24080001,1947,1
24080002,1945,2
24080003,1980,2
24080004,1981,1
24081101,1967,2
24081102,1991,1
24081103,1988,2
24081104,1996,2
24082101,1935,2
24083101,1930,2
24083102,1981,2
24084101,1960,2
24084102,1955,1
24084103,1996,2
24084104,2001,2
24085101,1954,2
24086001,1969,2
24086002,1972,1
24086003,2005,2
24087101,1978,2
24087102,1997,1
24087103,2001,1
24087201,2002,2
24087202,1967,2
24087203,1947,1
24088101,1953,2
24088102,1987,1
24088103,1998,1
24088104,1972,1
24088105,1974,2
24088106,2003,2
24089001,1949,2
24089002,1974,1
24089003,1991,1
24089004,1991,2
24090201,1971,1
24090202,1971,2
24090203,1994,1
24090204,2001,2
24091101,1954,1
24091102,1954,2
24092001,2010,2
24092002,1999,2
24092003,1975,2
24092004,1974,1
24093101,1942,1
24093102,1997,1
24093103,2003,2
24093104,1973,2
24094101,1964,1
24094102,1997,1
24094103,2002,2
24094104,1973,2
24095101,1960,1
24095102,1960,2
24096301,1958,1
24096302,1961,2
24096303,2002,1
24097301,1934,1
24097302,1938,2
24098201,1952,2
24098202,1990,2
24098203,1992,2
24099101,1963,1
24099102,1987,1
24099103,1967,2
24100101,1952,1
24100102,1952,2
24100103,1981,2
24100104,1982,2
24100105,1984,1
24100106,2012,1
24101001,1969,1
24101002,1976,2
24101003,1995,1
24101004,2001,2
24101005,2005,2
24102101,1953,1
24102102,1958,2
24103201,1976,2
24103202,1971,1
24103203,1949,2
24104101,1941,1
24104102,1951,2
24104103,2005,1
24105101,1963,2
24105102,1960,1
24106301,1947,2
24106302,1943,1
24107301,1945,2
24107302,1945,1
24108101,1990,1
24108102,1986,2
24108103,1990,1
24109101,1966,1
24109102,1977,2
24109103,1994,2
24109104,2004,2
24110001,1985,2
24110002,2007,1
24110003,2005,1
24110004,1955,1
24110005,1958,2
24111101,1948,2
24111102,1988,1
24111103,1989,2
24111104,1968,2
24111105,1968,1
24111106,1995,1
24111107,2008,1
24111108,2012,1
24111109,1984,1
24112001,1990,2
24112002,1999,1
24112003,2006,2
24112004,1973,2
24112005,1970,1
24113101,1965,1
24113102,1959,2
24114101,1970,2
24114102,1991,2
24114103,1995,1
24115101,1942,2
24115102,1969,1
24116201,1959,1
24116202,1992,1
24116203,1992,2
24116204,1962,2
24117101,1971,2
24117102,1998,1
24117103,2006,1
24117104,1971,1
24118101,1976,1
24118102,1941,2
24118103,1972,2
24119101,1937,1
24119102,1937,2
24119103,1964,2
24119104,1987,2
24120001,1986,1
24120002,1963,2
24120003,1953,1
24121101,1997,1
24121102,1963,2
24121103,1963,1
24121104,1983,2
24121105,1985,1
24121106,2001,1
24123101,1964,2
24123102,1964,1
24123103,1998,2
24124101,1996,1
24124102,1957,2
24124103,1955,1
24124104,1988,2
24124105,1963,1
24124106,2008,1
24124107,2010,1
24125201,1952,1
24125202,1958,2
24125203,1978,1
24125204,1985,1
24125301,1970,2
24125302,1973,1
24125303,1997,1
24125304,2001,1
24125305,2004,2
24125306,2006,2
24126201,1953,2
24126202,1941,1
24126203,1973,2
24126204,1984,2
24126205,1999,1
24126206,2008,1
24127101,1961,1
24127102,1964,2
24127103,1986,1
24127104,1997,1
24127105,1995,1
24128201,1963,1
24128202,1963,2
24129201,1970,1
24129202,1979,2
24129203,2000,1
24129204,2009,1
24129205,1948,2
24129206,1948,1
24130101,1958,2
24130102,1991,2
24130103,1987,1
24131101,1942,2
24131102,1945,1
24131103,1923,2
24132101,1952,2
24132102,1981,1
24133201,1978,2
24133202,1974,1
24133203,2005,2
24134101,1990,1
24134102,2000,2
24134103,2009,1
24134104,1960,2
24134105,1960,1
24135101,1956,1
24135102,1959,2
24135103,1981,1
24135104,1982,1
24135105,2009,1
24135106,1932,2
24135107,1984,2
24135108,1993,2
24136101,1973,2
24136102,1969,1
24136103,2004,2
24136104,2013,1
24137101,1981,2
24137102,2010,1
24137103,1975,1
24138301,1932,2
24138302,1928,1
24139001,1962,1
24139002,1964,2
24139003,1987,2
24139004,1993,2
24139005,2011,1
24140101,2006,2
24140102,1992,2
24140103,1974,2
24140104,1996,2
24141101,1965,2
24141102,1969,1
24141103,1991,1
24141104,2000,2
24141105,2004,1
24142101,1934,1
24142102,1939,2
24142103,1988,1
24143001,1964,2
24143002,1953,1
24143003,1996,2
24143004,2009,2
24144101,1953,1
24145101,1966,2
24145102,1987,2
24145103,1995,1
24146001,2003,1
24146002,1998,2
24146003,1998,2
24146004,1971,1
24146005,1977,2
24146006,1995,2
24147101,2008,2
24147102,1991,2
24147103,1991,1
24147104,1963,2
24147105,1965,1
24148101,1987,1
24148102,1961,1
24148103,1993,2
24148104,1991,1
24148105,2002,1
24149101,1967,1
24149102,1971,2
24149103,1981,1
24149104,1990,2
24150201,1964,1
24150202,1970,2
24150203,1997,2
24150204,2000,1
24150205,2007,2
24151101,1969,1
24151102,1973,2
24151103,2000,2
24151104,2007,1
24152001,1957,1
24152002,1960,2
24152003,1988,2
24153101,1971,2
24153102,1971,1
24153103,1994,2
24153104,2004,2
24153105,2001,2
24154001,1971,2
24154002,1994,2
24155001,1964,1
24155002,1970,2
24155003,2004,2
24155004,2006,1
24156101,1967,2
24157101,1957,1
24157102,1974,2
24157103,1989,2
24157104,1996,2
24157105,2003,2
24158101,1947,2
24158102,1943,1
24158103,1986,1
24159301,1990,1
24159302,1992,1
24159303,1959,1
24159304,1961,2
24160101,1964,2
24160102,1961,1
24160103,1980,1
24161101,1950,2
24162201,1983,1
24162202,1982,2
24162203,2011,1
24162204,2006,1
24162205,2008,1
24163101,1945,1
24163102,1948,2
24163103,1987,2
24164101,1972,1
24164102,1973,2
24164103,1990,2
24164104,1974,1
24165101,1942,1
24165102,1947,2
24166101,1942,1
24166102,1942,2
24166103,1970,2
24166104,1972,1
24166105,1991,1
24167101,1991,1
24167102,1928,2
24168101,1991,2
24168102,1988,1
24168103,2011,2
24169101,1947,2
24169102,1947,1
24169103,1925,2
24170001,1952,1
24170002,1948,2
24170003,1981,2
24170004,1972,1
24170005,1999,2
24170006,2005,2
24170007,2006,1
24171101,1940,1
24171102,1933,2
24171103,1972,1
24172001,1941,2
24173101,1947,2
24173102,1978,1
