encuentro_id:int,encuentro_version_id:int,encuentro_location_id:int,encuentro_pokemon_id:int,encuentro_min:int,encuentro_max:int
38760,18,604,530,37,37
38761,18,604,530,38,38
38762,18,604,530,38,38
38763,18,604,530,39,39
38764,18,604,530,39,39
38765,18,604,530,40,40
38766,18,604,530,40,40
38767,18,604,530,40,40
38768,18,604,530,40,40
38769,18,604,530,40,40
38770,18,604,530,40,40
38771,18,604,60,35,55
38772,18,604,10016,35,55
38773,18,604,61,35,55
38774,18,604,60,35,55
38775,18,604,60,35,55
38776,18,604,61,35,60
38777,18,604,550,35,60
38778,18,604,61,35,70
38779,18,604,62,45,70
38780,18,604,62,45,70
38781,18,604,10016,20,45
38782,18,604,10016,20,45
38783,18,604,10016,20,45
38784,18,604,10016,20,45
38785,18,604,10016,20,45
38786,18,604,550,20,50
38787,18,604,550,20,50
38788,18,604,550,20,50
38789,18,604,550,20,50
38790,18,604,550,20,50
38791,18,604,632,37,37
38792,18,604,525,39,39
38793,18,604,632,38,38
38794,18,604,633,38,38
38795,18,604,527,37,37
38796,18,604,619,39,39
38797,18,604,632,39,39
38798,18,604,633,38,38
38799,18,604,632,40,40
38800,18,604,633,39,39
38801,18,604,632,40,40
38802,18,604,633,40,40
38803,18,605,530,37,37
38804,18,605,530,37,37
38805,18,605,530,38,38
38806,18,605,530,38,38
38807,18,605,530,39,39
38808,18,605,530,39,39
38809,18,605,530,40,40
38810,18,605,530,40,40
38811,18,605,530,40,40
38812,18,605,530,40,40
38813,18,605,530,40,40
38814,18,605,530,40,40
38815,18,605,632,37,37
38816,18,605,525,37,37
38817,18,605,632,38,38
38818,18,605,525,39,39
38819,18,605,527,37,37
38820,18,605,619,39,39
38821,18,605,632,39,39
38822,18,605,527,38,38
38823,18,605,632,40,40
38824,18,605,527,39,39
38825,18,605,632,40,40
38826,18,605,527,40,40
38827,18,606,530,37,37
38828,18,606,530,37,37
38829,18,606,530,38,38
38830,18,606,530,38,38
38831,18,606,530,39,39
38832,18,606,530,39,39
38833,18,606,530,40,40
38834,18,606,530,40,40
38835,18,606,530,40,40
38836,18,606,530,40,40
38837,18,606,530,40,40
38838,18,606,530,40,40
38839,18,606,632,37,37
38840,18,606,525,37,37
38841,18,606,632,38,38
38842,18,606,525,39,39
38843,18,606,527,37,37
38844,18,606,619,39,39
38845,18,606,632,39,39
38846,18,606,527,38,38
38847,18,606,632,40,40
38848,18,606,527,39,39
38849,18,606,632,40,40
38850,18,606,527,40,40
38851,18,607,530,37,37
38852,18,607,530,37,37
38853,18,607,530,38,38
38854,18,607,530,38,38
38855,18,607,530,39,39
38856,18,607,530,39,39
38857,18,607,530,40,40
38858,18,607,530,40,40
38859,18,607,530,40,40
38860,18,607,530,40,40
38861,18,607,530,40,40
38862,18,607,530,40,40
38863,18,607,632,37,37
38864,18,607,525,37,37
38865,18,607,632,38,38
38866,18,607,525,39,39
38867,18,607,527,37,37
38868,18,607,619,39,39
38869,18,607,632,39,39
38870,18,607,527,38,38
38871,18,607,632,40,40
38872,18,607,527,39,39
38873,18,607,632,40,40
38874,18,607,527,40,40
38875,18,608,530,39,39
38876,18,608,530,39,39
38877,18,608,530,40,40
38878,18,608,530,40,40
38879,18,608,530,41,41
38880,18,608,530,41,41
38881,18,608,530,42,42
38882,18,608,530,42,42
38883,18,608,530,42,42
38884,18,608,530,42,42
38885,18,608,530,42,42
38886,18,608,530,42,42
38887,18,608,632,39,39
38888,18,608,525,39,39
38889,18,608,632,40,40
38890,18,608,525,41,41
38891,18,608,527,39,39
38892,18,608,619,41,41
38893,18,608,632,41,41
38894,18,608,527,40,40
38895,18,608,632,42,42
38896,18,608,527,41,41
38897,18,608,632,42,42
38898,18,608,527,42,42
38899,18,609,530,39,39
38900,18,609,530,39,39
38901,18,609,530,40,40
38902,18,609,530,40,40
38903,18,609,530,41,41
38904,18,609,530,41,41
38905,18,609,530,42,42
38906,18,609,530,42,42
38907,18,609,530,42,42
38908,18,609,530,42,42
38909,18,609,530,42,42
38910,18,609,530,42,42
38911,18,609,632,39,39
38912,18,609,525,39,39
38913,18,609,632,40,40
38914,18,609,525,41,41
38915,18,609,527,39,39
38916,18,609,619,41,41
38917,18,609,632,41,41
38918,18,609,527,40,40
38919,18,609,632,42,42
38920,18,609,527,41,41
38921,18,609,632,42,42
38922,18,609,527,42,42
38923,18,610,530,39,39
38924,18,610,530,39,39
38925,18,610,530,40,40
38926,18,610,530,40,40
38927,18,610,530,41,41
38928,18,610,530,41,41
38929,18,610,530,42,42
38930,18,610,530,42,42
38931,18,610,530,42,42
38932,18,610,530,42,42
38933,18,610,530,42,42
38934,18,610,530,42,42
38935,18,610,632,39,39
38936,18,610,525,39,39
38937,18,610,632,40,40
38938,18,610,525,41,41
38939,18,610,527,39,39
38940,18,610,619,41,41
38941,18,610,632,41,41
38942,18,610,527,40,40
38943,18,610,632,42,42
38944,18,610,527,41,41
38945,18,610,632,42,42
38946,18,610,527,42,42
38947,18,611,530,39,39
38948,18,611,530,39,39
38949,18,611,530,40,40
38950,18,611,530,40,40
38951,18,611,530,41,41
38952,18,611,530,41,41
38953,18,611,530,42,42
38954,18,611,530,42,42
38955,18,611,530,42,42
38956,18,611,530,42,42
38957,18,611,530,42,42
38958,18,611,530,42,42
38959,18,611,632,39,39
38960,18,611,525,39,39
38961,18,611,632,40,40
38962,18,611,525,41,41
38963,18,611,527,39,39
38964,18,611,619,41,41
38965,18,611,632,41,41
38966,18,611,527,40,40
38967,18,611,632,42,42
38968,18,611,527,41,41
38969,18,611,632,42,42
38970,18,611,527,42,42
38971,18,612,530,39,39
38972,18,612,530,39,39
38973,18,612,530,40,40
38974,18,612,530,40,40
38975,18,612,530,41,41
38976,18,612,530,41,41
38977,18,612,530,42,42
38978,18,612,530,42,42
38979,18,612,530,42,42
38980,18,612,530,42,42
38981,18,612,530,42,42
38982,18,612,530,42,42
38983,18,612,632,39,39
38984,18,612,525,39,39
38985,18,612,632,40,40
38986,18,612,525,41,41
38987,18,612,527,39,39
38988,18,612,619,41,41
38989,18,612,632,41,41
38990,18,612,527,40,40
38991,18,612,632,42,42
38992,18,612,527,41,41
38993,18,612,632,42,42
38994,18,612,527,42,42
38995,18,613,530,39,39
38996,18,613,530,39,39
38997,18,613,530,40,40
38998,18,613,530,40,40
38999,18,613,530,41,41
39000,18,613,530,41,41
39001,18,613,530,42,42
39002,18,613,530,42,42
39003,18,613,530,42,42
39004,18,613,530,42,42
39005,18,613,530,42,42
39006,18,613,530,42,42
39007,18,613,632,39,39
39008,18,613,525,39,39
39009,18,613,632,40,40
39010,18,613,525,41,41
39011,18,613,527,39,39
39012,18,613,619,41,41
39013,18,613,632,41,41
39014,18,613,527,40,40
39015,18,613,632,42,42
39016,18,613,527,41,41
39017,18,613,632,42,42
39018,18,613,527,42,42
39019,18,614,114,57,57
39020,18,614,277,57,57
39021,18,614,42,58,58
39022,18,614,337,58,58
39023,18,614,338,58,58
39024,18,614,426,59,59
39025,18,614,359,58,58
39026,18,614,359,60,60
39027,18,614,114,59,59
39028,18,614,42,60,60
39029,18,614,114,59,59
39030,18,614,42,60,60
39031,18,614,531,47,47
39032,18,614,531,47,47
39033,18,614,587,48,48
39034,18,614,531,48,48
39035,18,614,531,49,49
39036,18,614,531,50,50
39037,18,614,531,50,50
39038,18,614,531,50,50
39039,18,614,169,50,50
39040,18,614,465,50,50
39041,18,614,169,50,50
39042,18,614,465,50,50
39043,18,614,114,47,47
39044,18,614,277,47,47
39045,18,614,42,48,48
39046,18,614,337,48,48
39047,18,614,338,48,48
39048,18,614,426,49,49
39049,18,614,359,48,48
39050,18,614,359,50,50
39051,18,614,114,49,49
39052,18,614,42,50,50
39053,18,614,114,49,49
39054,18,614,42,50,50
39055,18,615,530,47,47
39056,18,615,530,47,47
39057,18,615,530,48,48
39058,18,615,530,48,48
39059,18,615,530,49,49
39060,18,615,530,49,49
39061,18,615,530,50,50
39062,18,615,530,50,50
39063,18,615,530,50,50
39064,18,615,530,50,50
39065,18,615,530,50,50
39066,18,615,530,50,50
39067,18,615,60,35,55
39068,18,615,10016,35,55
39069,18,615,61,35,55
39070,18,615,60,35,55
39071,18,615,60,35,55
39072,18,615,61,35,60
39073,18,615,550,35,60
39074,18,615,61,35,70
39075,18,615,62,45,70
39076,18,615,62,45,70
39077,18,615,10016,25,55
39078,18,615,86,25,55
39079,18,615,10016,25,55
39080,18,615,10016,25,55
39081,18,615,10016,25,55
39082,18,615,86,25,60
39083,18,615,550,25,60
39084,18,615,87,35,70
39085,18,615,87,35,70
39086,18,615,87,35,70
39087,18,615,42,47,47
39088,18,615,221,47,47
39089,18,615,215,48,48
39090,18,615,225,48,48
39091,18,615,337,50,50
39092,18,615,338,50,50
39093,18,615,525,49,49
39094,18,615,124,48,48
39095,18,615,221,49,49
39096,18,615,124,50,50
39097,18,615,221,49,49
39098,18,615,124,50,50
39099,18,616,35,62,62
39100,18,616,221,62,62
39101,18,616,35,64,64
39102,18,616,132,63,63
39103,18,616,337,65,65
39104,18,616,338,65,65
39105,18,616,132,65,65
39106,18,616,375,63,63
39107,18,616,221,64,64
39108,18,616,375,65,65
39109,18,616,221,64,64
39110,18,616,375,65,65
39111,18,616,531,52,52
39112,18,616,531,52,52
39113,18,616,531,53,53
39114,18,616,531,53,53
39115,18,616,531,54,54
39116,18,616,531,55,55
39117,18,616,531,55,55
39118,18,616,473,55,55
39119,18,616,36,55,55
39120,18,616,376,55,55
39121,18,616,36,55,55
39122,18,616,376,55,55
39123,18,616,35,52,52
39124,18,616,221,52,52
39125,18,616,35,54,54
39126,18,616,132,53,53
39127,18,616,337,55,55
39128,18,616,338,55,55
39129,18,616,132,55,55
39130,18,616,375,53,53
39131,18,616,221,54,54
39132,18,616,375,55,55
39133,18,616,221,54,54
39134,18,616,375,55,55
39135,18,617,530,57,57
39136,18,617,530,57,57
39137,18,617,530,58,58
39138,18,617,530,58,58
39139,18,617,530,59,59
39140,18,617,530,59,59
39141,18,617,530,60,60
39142,18,617,530,60,60
39143,18,617,530,60,60
39144,18,617,530,60,60
39145,18,617,530,60,60
39146,18,617,530,60,60
39147,18,617,60,35,55
39148,18,617,10016,35,55
39149,18,617,61,35,55
39150,18,617,60,35,55
39151,18,617,60,35,55
39152,18,617,61,35,60
39153,18,617,550,35,60
39154,18,617,61,45,70
39155,18,617,62,45,70
39156,18,617,62,45,70
39157,18,617,10016,25,55
39158,18,617,86,25,55
39159,18,617,10016,25,55
39160,18,617,10016,25,55
39161,18,617,10016,25,55
39162,18,617,86,25,60
39163,18,617,550,25,60
39164,18,617,87,35,70
39165,18,617,87,35,70
39166,18,617,87,35,70
39167,18,617,42,57,57
39168,18,617,221,57,57
39169,18,617,215,58,58
39170,18,617,225,58,58
39171,18,617,337,60,60
39172,18,617,338,60,60
39173,18,617,525,59,59
39174,18,617,124,58,58
39175,18,617,221,59,59
39176,18,617,124,60,60
39177,18,617,221,59,59
39178,18,617,124,60,60
39179,18,618,531,28,28
39180,18,618,531,28,28
39181,18,618,531,29,29
39182,18,618,531,29,29
39183,18,618,531,30,30
39184,18,618,531,30,30
39185,18,618,531,31,31
39186,18,618,531,31,31
39187,18,618,531,31,31
39188,18,618,508,31,31
39189,18,618,531,31,31
39190,18,618,508,31,31
39191,18,618,456,35,55
39192,18,618,116,35,55
39193,18,618,116,35,55
39194,18,618,456,35,55
39195,18,618,456,35,55
39196,18,618,117,35,60
39197,18,618,211,35,60
39198,18,618,457,35,70
39199,18,618,230,45,70
39200,18,618,230,45,70
39201,18,618,592,5,15
39202,18,618,592,5,15
39203,18,618,592,5,15
39204,18,618,592,5,15
39205,18,618,592,5,15
39206,18,618,594,5,20
39207,18,618,594,5,20
39208,18,618,594,5,20
39209,18,618,593,5,20
39210,18,618,593,5,20
39211,18,618,505,28,28
39212,18,618,507,28,28
39213,18,618,505,29,29
39214,18,618,507,29,29
39215,18,618,599,29,29
39216,18,618,559,29,29
39217,18,618,505,30,30
39218,18,618,507,30,30
39219,18,618,599,31,31
39220,18,618,559,31,31
39221,18,618,505,31,31
39222,18,618,507,31,31
39223,18,619,223,35,55
39224,18,619,90,35,55
39225,18,619,223,35,55
39226,18,619,370,35,55
39227,18,619,370,35,55
39228,18,619,90,35,60
39229,18,619,370,35,60
39230,18,619,224,35,70
39231,18,619,91,45,70
39232,18,619,91,45,70
39233,18,619,278,25,55
39234,18,619,458,25,55
39235,18,619,458,25,55
39236,18,619,458,25,55
39237,18,619,363,25,55
39238,18,619,279,25,55
39239,18,619,279,25,55
39240,18,619,279,25,55
39241,18,619,320,25,60
39242,18,619,320,25,60
39243,18,619,320,25,60
39244,18,619,320,25,60
39245,18,619,364,25,60
39246,18,619,226,35,70
39247,18,619,226,35,70
39248,18,619,226,35,70
39249,18,619,321,35,70
39250,18,619,321,35,70
39251,18,619,321,35,70
39252,18,619,321,35,70
39253,18,619,365,35,70
39254,18,619,321,35,70
39255,18,619,321,35,70
39256,18,619,321,35,70
39257,18,619,365,35,70
39258,18,620,580,22,22
39259,18,620,580,22,22
39260,18,620,580,23,23
39261,18,620,580,23,23
39262,18,620,580,24,24
39263,18,620,580,24,24
39264,18,620,580,25,25
39265,18,620,580,25,25
39266,18,620,580,25,25
39267,18,620,580,25,25
39268,18,620,580,25,25
39269,18,620,580,25,25
39270,18,621,55,57,57
39271,18,621,400,57,57
39272,18,621,335,58,58
39273,18,621,336,58,58
39274,18,621,628,58,58
39275,18,621,628,60,60
39276,18,621,55,59,59
39277,18,621,400,59,59
39278,18,621,335,60,60
39279,18,621,336,60,60
39280,18,621,335,60,60
39281,18,621,336,60,60
39282,18,621,531,47,47
39283,18,621,531,47,47
39284,18,621,587,48,48
39285,18,621,531,48,48
39286,18,621,531,49,49
39287,18,621,531,50,50
39288,18,621,531,50,50
39289,18,621,531,50,50
39290,18,621,531,50,50
39291,18,621,531,50,50
39292,18,621,531,50,50
39293,18,621,531,50,50
39294,18,621,318,35,55
39295,18,621,10016,35,55
39296,18,621,318,35,55
39297,18,621,318,35,55
39298,18,621,318,35,55
39299,18,621,318,35,60
39300,18,621,550,35,60
39301,18,621,319,35,70
39302,18,621,319,45,70
39303,18,621,319,45,70
39304,18,621,10016,25,55
39305,18,621,10016,25,55
39306,18,621,10016,25,55
39307,18,621,10016,25,55
39308,18,621,10016,25,55
39309,18,621,550,25,60
39310,18,621,550,25,60
39311,18,621,550,35,70
39312,18,621,131,35,70
39313,18,621,131,35,70
39314,18,621,55,47,47
39315,18,621,400,47,47
39316,18,621,335,48,48
39317,18,621,336,48,48
39318,18,621,627,48,48
39319,18,621,627,50,50
39320,18,621,55,49,49
39321,18,621,400,49,49
39322,18,621,335,50,50
39323,18,621,336,50,50
39324,18,621,335,50,50
39325,18,621,336,50,50
39326,18,622,581,47,47
39327,18,622,581,47,47
39328,18,622,581,48,48
39329,18,622,581,48,48
39330,18,622,581,49,49
39331,18,622,581,49,49
39332,18,622,581,50,50
39333,18,622,581,50,50
39334,18,622,581,50,50
39335,18,622,581,50,50
39336,18,622,581,50,50
39337,18,622,581,50,50
39338,18,623,505,32,32
39339,18,623,507,32,32
39340,18,623,505,33,33
39341,18,623,507,33,33
39342,18,623,559,32,32
39343,18,623,559,33,33
39344,18,623,505,34,34
39345,18,623,507,34,34
39346,18,623,559,34,34
39347,18,623,507,34,34
39348,18,623,505,35,35
39349,18,623,559,35,35
39350,18,623,531,2,2
39351,18,623,531,2,2
39352,18,623,531,3,3
39353,18,623,531,3,3
39354,18,623,531,4,4
39355,18,623,531,4,4
39356,18,623,531,4,4
39357,18,623,531,4,4
39358,18,623,531,4,4
39359,18,623,531,4,4
39360,18,623,531,4,4
39361,18,623,531,4,4
39362,18,623,10016,35,55
39363,18,623,10016,35,55
39364,18,623,10016,35,55
39365,18,623,349,35,55
39366,18,623,349,35,55
39367,18,623,349,35,60
39368,18,623,550,35,60
39369,18,623,550,35,70
39370,18,623,350,45,70
39371,18,623,350,45,70
39372,18,623,10016,5,15
39373,18,623,10016,5,15
39374,18,623,10016,5,15
39375,18,623,10016,5,15
39376,18,623,10016,5,15
39377,18,623,550,5,20
39378,18,623,550,5,20
39379,18,623,550,5,20
39380,18,623,550,5,20
39381,18,623,550,5,20
39382,18,623,504,2,2
39383,18,623,506,2,2
39384,18,623,504,3,3
39385,18,623,506,3,3
39386,18,623,504,4,4
39387,18,623,506,4,4
39388,18,623,504,4,4
39389,18,623,506,4,4
39390,18,623,504,4,4
39391,18,623,506,4,4
39392,18,623,504,4,4
39393,18,623,506,4,4
39394,18,624,531,4,4
39395,18,624,531,4,4
39396,18,624,531,5,5
39397,18,624,531,5,5
39398,18,624,531,6,6
39399,18,624,531,7,7
39400,18,624,531,7,7
39401,18,624,531,7,7
39402,18,624,531,7,7
39403,18,624,531,7,7
39404,18,624,531,7,7
39405,18,624,531,7,7
39406,18,624,504,4,4
39407,18,624,506,4,4
39408,18,624,504,5,5
39409,18,624,506,5,5
39410,18,624,509,4,4
39411,18,624,509,5,5
39412,18,624,504,6,6
39413,18,624,506,6,6
39414,18,624,504,7,7
39415,18,624,506,7,7
39416,18,624,504,7,7
39417,18,624,506,7,7
39418,18,625,504,10,10
39419,18,625,519,10,10
39420,18,625,522,10,10
39421,18,625,519,11,11
39422,18,625,506,11,11
39423,18,625,509,11,11
39424,18,625,522,11,11
39425,18,625,519,12,12
39426,18,625,522,12,12
39427,18,625,519,13,13
39428,18,625,522,13,13
39429,18,625,519,13,13
39430,18,625,531,8,8
39431,18,625,531,8,8
39432,18,625,531,9,9
39433,18,625,531,9,9
39434,18,625,531,10,10
39435,18,625,531,11,11
39436,18,625,531,11,11
39437,18,625,531,11,11
39438,18,625,531,11,11
39439,18,625,531,11,11
39440,18,625,531,11,11
39441,18,625,531,11,11
39442,18,625,118,35,55
39443,18,625,10016,35,55
39444,18,625,118,35,55
39445,18,625,118,35,55
39446,18,625,118,35,55
39447,18,625,118,35,60
39448,18,625,550,35,60
39449,18,625,119,35,70
39450,18,625,119,45,70
39451,18,625,119,45,70
39452,18,625,10016,5,15
39453,18,625,10016,5,15
39454,18,625,10016,5,15
39455,18,625,10016,5,15
39456,18,625,10016,5,15
39457,18,625,550,5,20
39458,18,625,550,5,20
39459,18,625,550,5,20
39460,18,625,550,5,20
39461,18,625,550,5,20
39462,18,625,504,8,8
39463,18,625,519,8,8
39464,18,625,522,8,8
39465,18,625,519,9,9
39466,18,625,506,9,9
39467,18,625,509,9,9
39468,18,625,522,9,9
39469,18,625,519,10,10
39470,18,625,522,10,10
39471,18,625,519,11,11
39472,18,625,522,11,11
39473,18,625,519,11,11
39474,18,626,529,10,10
39475,18,626,529,10,10
39476,18,626,529,11,11
39477,18,626,529,11,11
39478,18,626,529,12,12
39479,18,626,529,12,12
39480,18,626,529,13,13
39481,18,626,529,13,13
39482,18,626,529,13,13
39483,18,626,529,13,13
39484,18,626,529,13,13
39485,18,626,529,13,13
39486,18,626,60,35,55
39487,18,626,10016,35,55
39488,18,626,61,35,55
39489,18,626,60,35,55
39490,18,626,60,35,55
39491,18,626,61,35,60
39492,18,626,550,35,60
39493,18,626,61,35,60
39494,18,626,62,35,60
39495,18,626,62,35,60
39496,18,626,10016,5,15
39497,18,626,10016,5,15
39498,18,626,10016,5,15
39499,18,626,10016,5,15
39500,18,626,10016,5,15
39501,18,626,550,5,20
39502,18,626,550,5,20
39503,18,626,550,5,20
39504,18,626,550,5,20
39505,18,626,550,5,20
39506,18,626,524,10,10
39507,18,626,527,10,10
39508,18,626,524,11,11
39509,18,626,527,11,11
39510,18,626,524,11,11
39511,18,626,527,11,11
39512,18,626,524,12,12
39513,18,626,527,12,12
39514,18,626,524,13,13
39515,18,626,527,13,13
39516,18,626,524,13,13
39517,18,626,527,13,13
39518,18,627,98,35,55
39519,18,627,366,35,55
39520,18,627,98,35,55
39521,18,627,370,35,55
39522,18,627,370,35,55
39523,18,627,369,35,60
39524,18,627,370,35,60
39525,18,627,99,35,70
39526,18,627,368,45,70
39527,18,627,368,45,70
39528,18,627,592,5,15
39529,18,627,592,5,15
39530,18,627,592,5,15
39531,18,627,592,5,15
39532,18,627,592,5,15
39533,18,627,594,5,20
39534,18,627,594,5,20
39535,18,627,594,5,20
39536,18,627,593,5,20
39537,18,627,593,5,20
39538,18,627,551,15,15
39539,18,627,554,15,15
39540,18,627,551,16,16
39541,18,627,554,16,16
39542,18,627,559,16,16
39543,18,627,559,17,17
39544,18,627,551,17,17
39545,18,627,554,17,17
39546,18,627,551,18,18
39547,18,627,554,18,18
39548,18,627,551,18,18
39549,18,627,554,18,18
39550,18,628,577,22,22
39551,18,628,572,22,22
39552,18,628,568,22,22
39553,18,628,568,24,24
39554,18,628,510,23,23
39555,18,628,510,25,25
39556,18,628,572,23,23
39557,18,628,577,23,23
39558,18,628,572,24,24
39559,18,628,577,24,24
39560,18,628,572,25,25
39561,18,628,577,25,25
39562,18,628,531,19,19
39563,18,628,531,19,19
39564,18,628,587,20,20
39565,18,628,531,20,20
39566,18,628,531,21,21
39567,18,628,531,22,22
39568,18,628,531,22,22
39569,18,628,531,22,22
39570,18,628,573,22,22
39571,18,628,531,22,22
39572,18,628,573,22,22
39573,18,628,531,22,22
